name,answer,prompt,MOS
dreamStudio_8_0_0_0.jpg,"A black - outlined figure awaits as a hand extends a tray with a colorful, topped pizza. In an abstract style with a beige background, shot from a frontal angle, giving a simple yet striking feel. ","alien, having pizza, city, anime style",1.9583
dreamStudio_8_0_0_1.jpg,"A round pizza with a crusty edge, sliced into segments. The center has a red - and - yellow circular pattern. In an anime - style, shot from above with a warm, vivid color palette. ","alien, having pizza, city, realistic style",2.1671
dreamStudio_8_0_1_0.jpg,"A monochrome, abstract - styled figure with a large, round head resembling a celestial body and antennae. From a frontal shooting angle, it has a stark, minimalist color atmosphere with high - contrast quality. ","alien, having pizza, wild, anime style",2.0667
dreamStudio_8_0_1_1.jpg,"An alien with large black eyes and a slender body holds a slice of pizza. In anime - sci - fi style, from a frontal angle, with a light - dark contrast color atmosphere and smooth quality. ","alien, having pizza, wild, realistic style",2.2902
dreamStudio_8_1_0_0.jpg,"A cartoon - like character in anime style, wearing a large red hat, with blue and white striped clothes, kneeling and reaching out hands. Shot from a front - slightly downward angle, with a light and colorful atmosphere. ","alien, playing baseball, city, anime style",2.0002
dreamStudio_8_1_0_1.jpg,"A shadow - like, monochromatic humanoid figure in an abstract style, hunched over with arms dangling. Taken from a side angle, the grayscale color gives it a mysterious, low - quality atmosphere. ","alien, playing baseball, city, realistic style",1.3653
dreamStudio_8_1_1_0.jpg,"A blurred anime - style character with dark hair, a yellow headband, and a large yellow earring. Shot from a close - up angle, with a soft green and brown color atmosphere of low quality. ","alien, playing baseball, wild, anime style",0.9118
dreamStudio_8_1_1_1.jpg,"A blurry, elongated head with glowing yellow eyes against a neutral - toned background. In a realistic style, from a front - facing shooting angle, with a muted color atmosphere and low quality. ","alien, playing baseball, wild, realistic style",0.6921
dreamStudio_8_2_0_0.jpg,"A stylized football player in black - and - white, helmeted and carrying a ball, appears to be in motion. It's in an abstract style, with a low shooting angle and a soft, monochromatic color atmosphere. ","alien, playing football, city, anime style",1.6851
dreamStudio_8_2_0_1.jpg,"A shadowy figure with a yellow - domed head and a wide, toothy grin strikes a dynamic pose. In anime style, shot from a low angle, with a dark, mysterious color atmosphere and slightly blurred quality. ","alien, playing football, city, realistic style",1.5588
dreamStudio_8_2_1_0.jpg,"A figure in a red helmet with an open - mouthed design against a greenish - hued background. In an abstract style, with a close - up shooting angle, colors are soft and the quality is smooth. ","alien, playing football, wild, anime style",1.2458
dreamStudio_8_2_1_1.jpg,"Two blurred, dark - toned silhouettes against a light background. Realistic style with a neutral color atmosphere. Shot from a frontal angle, low - quality with significant blurring. ","alien, playing football, wild, realistic style",0.6008
dreamStudio_8_3_0_0.jpg,"A blurred silhouette with arms outstretched against a muted, gray - toned background. Realistic style, frontal shooting angle, creating a somber color atmosphere with low - quality appearance. ","alien, playing yoga, city, anime style",0.0475
dreamStudio_8_3_0_1.jpg,"A blurred human - like form with an indistinct body shape against a greenish - blue background. Realistic style, frontal shooting angle, muted color atmosphere, and low - quality due to blurriness. ","alien, playing yoga, city, realistic style",0.6161
dreamStudio_8_3_1_0.jpg,"A black - silhouetted figure kneels above, casting a shadow over a seated figure below with a red - highlighted face. In abstract style, from a vertical perspective, with a dreamy color atmosphere and high quality. ","alien, playing yoga, wild, anime style",1.7149
dreamStudio_8_3_1_1.jpg,"A silhouette of a person in lotus - pose with arm extended. Abstract style, soft blurred edges. Shot from a frontal angle. Warm - cool color gradient for a serene, dreamy atmosphere, moderate quality. ","alien, playing yoga, wild, realistic style",1.4574
dreamStudio_8_4_0_0.jpg,"A blurred alien figure with large eyes and a bulbous head against a blue - sky backdrop. In sci - fi style, taken from a frontal angle, with a soft, colorful and dreamy atmosphere. ","alien, using CD, city, anime style",1.6520
dreamStudio_8_4_0_1.jpg,"A stylized eye with a golden - brown iris is centered. In an abstract style, it has soft, circular gradients around it. Shot from a front - on angle, with a muted green color atmosphere and smooth quality. ","alien, using CD, city, realistic style",1.9933
dreamStudio_8_4_1_0.jpg,"A simplistic, abstract - styled figure with a large head has two big, round eyes with green irises. Shot from a front - facing angle, it has a muted, soft color atmosphere with low definition. ","alien, using CD, wild, anime style",1.0146
dreamStudio_8_4_1_1.jpg,"A green - skinned alien head with large green eyes and ear - like protrusions. In a sci - fi style, shot from a frontal angle, with a warm, muted color atmosphere and a slightly blurry quality. ","alien, using CD, wild, realistic style",1.7202
dreamStudio_8_5_0_1.jpg,"A small, dark - bodied creature with large ears and a single green eye sits pensively. In an anime - sci - fi style, from a slightly angled side view, with a soft, muted color atmosphere and smooth quality. ","alien, using laptop, city, realistic style",1.7949
dreamStudio_8_5_1_0.jpg,"A blurred silhouette of a figure with a large - headed shape against a green - toned background. In an abstract style, shot from a front - like angle, with a soft, hazy color atmosphere and low - resolution quality. ","alien, using laptop, wild, anime style",0.4798
dreamStudio_8_5_1_1.jpg,"A pair of large, reddish - brown eyes peek over a white object, with a shadowy figure behind. In anime style, shot from a low angle, with a warm, slightly blurry color atmosphere and soft quality. ","alien, using laptop, wild, realistic style",1.0080
dreamStudio_8_6_0_0.jpg,"A silhouetted figure with a large, circular head and distinct body markings against a blurred, warm - toned background. In anime style, from a frontal shooting angle with a soft color atmosphere. ","alien, using phone, city, anime style",1.5194
dreamStudio_8_6_0_1.jpg,"A black silhouette of a person with an elongated, distorted neck and head. In abstract style, taken from a side - on angle. Monochromatic, muted color atmosphere with low - resolution quality. ","alien, using phone, city, realistic style",0.9632
dreamStudio_8_6_1_0.jpg,"A cartoon - styled girl with bob hair and one large eye holds a phone. In anime style, from a front - facing angle, with a soft, muted color atmosphere and slightly blurred quality. ","alien, using phone, wild, anime style",1.6804
dreamStudio_8_6_1_1.jpg,"A blurred silhouette of a figure with an umbrella, in an abstract style. Shot from a flat angle with a muted, green - toned color atmosphere and low - resolution quality. ","alien, using phone, wild, realistic style",0.5481
dreamStudio_8_7_0_0.jpg,"A character with spiky yellow hair stands with back - turned, wearing a long black coat. In anime style, shot from behind, with a warm, monochromatic yellow color atmosphere and smooth quality. ","alien, wearing coat, city, anime style",1.7831
dreamStudio_8_7_0_1.jpg,"A figure in a hooded jacket stands in a fog - shrouded urban scene. In an abstract - realistic style, from a side view, with muted grayscale tones creating a mysterious atmosphere. ","alien, wearing coat, city, realistic style",2.2535
dreamStudio_8_7_1_0.jpg,"A black silhouette of a figure with out - stretched arms and a possibly hooded head against a light background. Abstract style, from a front - facing shooting angle, with a monochromatic color atmosphere and low - resolution quality. ","alien, wearing coat, wild, anime style",0.2300
dreamStudio_8_7_1_1.jpg,"A stylized alien head with a sleek, elongated shape, large glowing eyes, and a narrow snout. In sci - fi style, shot from a side angle, with a muted, shadowy color atmosphere and high - quality rendering. ","alien, wearing coat, wild, realistic style",2.2084
dreamStudio_8_8_0_0.jpg,"A character with a tall, slanted hat and intense eyes. In anime style, shown in a frontal close - up. The color atmosphere is warm with a golden hue, and the quality is clean and stylized. ","alien, wearing hat, city, anime style",1.9143
dreamStudio_8_8_0_1.jpg,"A teal cap with a metallic - edged brim rests on a faceless, shadowy mannequin head against a warm, textured beige background. In a realistic style, shot from a slight angle. ","alien, wearing hat, city, realistic style",1.0239
dreamStudio_8_8_1_0.jpg,"A one - eyed, spike - capped creature with outstretched hands. In anime style, from a frontal shooting angle. Warm orange and green hues create a vivid, soft - edged quality. ","alien, wearing hat, wild, anime style",2.3207
dreamStudio_8_8_1_1.jpg,"A humanoid alien with large, glowing green eyes and a smooth, domed head. In a sci - fi style, shot from a frontal angle, with a neutral, muted color atmosphere and high - quality rendering. ","alien, wearing hat, wild, realistic style",1.7484
dreamStudio_8_9_0_0.jpg,"A stylized figure with blue - hued hair and jacket stands against a yellow background. In an abstract style, it's a side - on view with a simple, muted color atmosphere and low - resolution quality. ","alien, wearing shirt, city, anime style",1.4402
dreamStudio_8_9_0_1.jpg,"A blurred silhouette of a figure against a light - toned background. Realistic style, shot from a frontal angle. The color atmosphere is muted, and image quality is low due to blurriness. ","alien, wearing shirt, city, realistic style",0.0168
dreamStudio_8_9_1_0.jpg,"A blurred, golden - hued light source against a muted green background. In a realistic style, shot from a frontal angle, with a soft, low - contrast color atmosphere and poor image quality. ","alien, wearing shirt, wild, anime style",0.6082
dreamStudio_8_9_1_1.jpg,"A blurred, golden - hued light source against a muted green background. In a realistic style, shot from a frontal angle, with a soft, low - contrast color atmosphere and poor image quality. ","alien, wearing shirt, wild, realistic style",0.4414
